INDICATORS;PRCCODE;PRCCODE_LABEL;DECL;PERIOD;Value;Flag and Footnotes
PQNTBASE;10391500;Haricots, conservés autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés);EU27TOTALS_2020;Jan.-Dec. 2017;70 000 000;
PQNTBASE;10391600;Pois, conservés autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10391710;Tomates, entières ou en morceaux, conservées autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés);EU27TOTALS_2020;Jan.-Dec. 2017;20 000;
PQNTBASE;10391721;Coulis et purées de tomates;EU27TOTALS_2020;Jan.-Dec. 2017;60 000;
PQNTBASE;10391725;Concentré de tomates;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10391730;Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et des champignons et truffes séchés ou congelés);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10391740;Autres légumes et mélanges de légumes, non congelés, conservés autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et des autres légumes et mélanges de légumes non cuits ou cuits à l'eau ou à la vapeur);EU27TOTALS_2020;Jan.-Dec. 2017;2 000 000;
PQNTBASE;10391750;Choucroute, non congelée, conservée autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et de la choucroute séchée);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10391760;Asperges, non congelées, conservées autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et des asperges séchées);EU27TOTALS_2020;Jan.-Dec. 2017;300;
PQNTBASE;10391770;Olives, non congelées, conservées autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et des olives séchées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10391780;Maïs doux, non congelé, conservé autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des plats préparés et du maïs doux séché);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10391790;Autres légumes et mélanges de légumes, non congelés (à l'exclusion des plats préparés);EU27TOTALS_2020;Jan.-Dec. 2017;400 000;
PQNTBASE;10391800;Légumes (à l'exclusion des pommes de terre), fruits, fruits à coque et parties comestibles de plantes, préparés ou conservés au vinaigre ou à l'acide acétique;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392100;Fruits et fruits à coque, congelés, non cuits ou cuits à l'eau ou à la vapeur;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392230;Confitures, marmelades, gelées, purées et pâtes d'agrumes, obtenues par cuisson (à l'exclusion des préparations homogénéisées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392290;Confitures, marmelades, gelées, purées et pâtes de fruits à coque et de fruits autres qu'agrumes, obtenues par cuisson (à l'exclusion des préparations homogénéisées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392330;Arachides, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique, et beurre d'arachide (à l'exclusion des arachides congelées, sous forme de purée ou de pâte);EU27TOTALS_2020;Jan.-Dec. 2017;20 000 000;
PQNTBASE;10392390;Autres fruits à coque et autres graines, y compris les mélanges, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique (à l'exclusion des fruits et graines congelés, sous forme de purée ou de pâte, ou confits au sucre);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392410;Écorces d'agrumes ou de melons, fraîches, congelées, séchées ou conservées dans de l'eau salée, soufrée ou additionnée d'autres substances;EU27TOTALS_2020;Jan.-Dec. 2017;9 000 000;
PQNTBASE;10392430;Autres fruits et fruits à coque, provisoirement conservés au moyen de gaz sulfureux ou dans de l'eau salée, soufrée ou additionnée d'autres substances, impropres à l'alimentation immédiate;EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10392500;Arachides et fruits à coque, sans coques, et graines de tournesol, pelées;EU27TOTALS_2020;Jan.-Dec. 2017;20 000 000;
PQNTBASE;10392510;Raisins, séchés;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392520;"Autres fruits, séchés (à l'exclusion des bananes, dattes, figues, ananas, avocats, goyaves, mangues, mangoustans, agrumes et raisins); mélanges de fruits à coque et séchés";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392550;Autres fruits, préparés ou conservés (à l'exclusion du Müsli);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392910;Raisins, séchés;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392920;"Autres fruits, séchés (à l'exclusion des bananes, dattes, figues, ananas, avocats, goyaves, mangues, mangoustans, agrumes et raisins); mélanges de fruits à coque et de fruits séchés";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392930;"Fruits séchés (à l'exclusion des raisins); mélanges de fruits à coque séchés et/ou de fruits séchés";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10392950;Autres fruits, préparés ou conservés (à l'exclusion du Müsli);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10393000;Déchets et sous-produits végétaux pour l'alimentation des animaux n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10399100;Cuisson et autres façons de préparations à base de fruits et légumes;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10411100;Stéarine solaire, huile de saindoux, oléostéarine, oléomargarine et huile de suif, non émulsionnées, ni mélangées ou autrement préparées;EU27TOTALS_2020;Jan.-Dec. 2017;7 000 000;
PQNTBASE;10411200;Graisses et huiles de poissons et de mammifères marins et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;7 000 000;
PQNTBASE;10411900;Autres graisses et huiles animales et leurs fractions, raffinées ou non, mais non chimiquement modifiées;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412100;Huile de soja brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412110;Huile d'arachide brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;300 000 000;
PQNTBASE;10412200;Huile d'arachide brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412210;Huile d'olive vierge et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412220;Huiles brutes et leurs fractions obtenues exclusivement à partir d'olives, y compris les mélanges de ces huiles avec des huiles d'olive vierges raffinées (à l'exclusion de l'huile d'olive vierge et des huiles chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;50 000 000;
PQNTBASE;10412300;Huiles de tournesol et de carthame brutes et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;6 000 000;
PQNTBASE;10412310;Huile d'olive vierge et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412330;Huiles brutes et leurs fractions obtenues exclusivement à partir d'olives, y compris les mélanges de ces huiles avec des huiles d'olive vierges raffinées (à l'exclusion de l'huile d'olive vierge et des huiles chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412400;Huiles de tournesol et de carthame brutes et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412410;Huiles de navette, de colza et de moutarde brutes et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10412500;Huile de coton brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412510;Huile de palme brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;9 000 000;
PQNTBASE;10412600;Huiles de navette, de colza et de moutarde brutes et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412700;Huile de palme brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412800;Huile de coco (coprah) brute et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412900;Autres huiles végétales brutes (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10412910;Autres huiles végétales brutes (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;3 000 000;
PQNTBASE;10413000;Linters de coton;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10414130;Tourteaux et autres résidus solides de l'extraction de l'huile de soja;EU27TOTALS_2020;Jan.-Dec. 2017;300 000 000;
PQNTBASE;10414150;Tourteaux et autres résidus solides de l'extraction de l'huile de tournesol;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10414170;Tourteaux et autres résidus solides de l'extraction de l'huile de navette et de colza;EU27TOTALS_2020;Jan.-Dec. 2017;90 000 000;
PQNTBASE;10414190;Tourteaux et autres résidus solides de l'extraction de graisses et d'huiles végétales, y compris les graisses et huiles de coton, de lin, de noix de coco (coprah), de noix de palmiste et d'amande de palmiste, mais à l'exclusion des graisses et huiles de soja, de tournesol, de navette et de colza;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10414200;Farines et poudres de graines ou de fruits oléagineux (à l'exclusion de la moutarde);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10415100;Huile de soja raffinée et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;50 000 000;
PQNTBASE;10415200;Huile d'arachide raffinée et fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;50 000;
PQNTBASE;10415310;Huile d'olive raffinée et fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;300 000;
PQNTBASE;10415330;Huiles brutes et leurs fractions, obtenues exclusivement à partir d'olives, y compris les mélanges de ces huiles avec des huiles d'olive vierges raffinées (à l'exclusion des huiles brutes, de l'huile d'olive vierge et des huiles chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;40 000;
PQNTBASE;10415400;Huiles de tournesol et de carthame et leurs fractions, raffinées (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10415500;Huile de coton et ses fractions, raffinées (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;7 000;
PQNTBASE;10415600;Huile de navette, de colza, de moutarde et leurs fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;50 000 000;
PQNTBASE;10415700;Huile de palme et ses fractions, raffinées (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10415800;Huile de coco (coprah) et ses fractions (non chimiquement modifiées);EU27TOTALS_2020;Jan.-Dec. 2017;1 000 000;
PQNTBASE;10415900;"Autres huiles et leurs fractions, raffinées, non chimiquement modifiées; autres graisses et huiles végétales fixes (à l'exclusion de l'huile de maïs) et leurs fractions n.c.a., raffinées, non chimiquement modifiées";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10416030;Graisses et huiles animales et leurs fractions, partiellement ou totalement hydrogénées, interestérifiées, réestérifiées ou élaïdinisées, même raffinées;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10416050;Graisses et huiles végétales et leurs fractions, partiellement ou totalement hydrogénées, interestérifiées, réestérifiées ou élaïdinisées, même raffinées;EU27TOTALS_2020;Jan.-Dec. 2017;300 000;
PQNTBASE;10417100;Cires végétales, y compris raffinées (à l'exclusion des triglycérides);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10417200;"Dégras; résidus provenant du traitement des corps gras ou des cires animales ou végétales";EU27TOTALS_2020;Jan.-Dec. 2017;5 000 000;
PQNTBASE;10421030;Margarine et pâtes à tartiner à teneur en graisse réduite ou faible (à l'exclusion de la margarine liquide);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10421050;Autres préparations alimentaires de graisses et huiles, y compris la margarine liquide;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10511133;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses <= 1 %, en emballages immédiats d'un contenu net <= 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;400 000 000;
PQNTBASE;10511137;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses <= 1 %, en emballages immédiats d'un contenu net > 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10511142;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 1 % mais <= 6 %, en emballages immédiats d'un contenu net <= 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;70 000 000;
PQNTBASE;10511148;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 1 % mais <= 6 %, en emballages immédiats d'un contenu net > 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10511210;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 6 % mais <= 21 %, en emballages immédiats d'un contenu net <= 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;4 000 000;
PQNTBASE;10511220;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 6 % mais <= 21 %, en emballages immédiats d'un contenu net > 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10511230;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 21 %, en emballages immédiats d'un contenu net <= 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;60 000 000;
PQNTBASE;10511240;Lait et crème de lait, non concentrés ni additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 21 %, en emballages immédiats d'un contenu net > 2 l;EU27TOTALS_2020;Jan.-Dec. 2017;10 000 000;
PQNTBASE;10512130;Lait et crème de lait, en poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses <= 1,5 %, en emballages immédiats d'un contenu net <= 2,5 kg;EU27TOTALS_2020;Jan.-Dec. 2017;400 000;
PQNTBASE;10512160;Lait et crème de lait, en poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses <= 1,5 %, en emballages immédiats d'un contenu net > 2,5 kg;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10512230;Lait et crème de lait, en poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses > 1,5 %, en emballages immédiats d'un contenu net <= 2,5 kg;EU27TOTALS_2020;Jan.-Dec. 2017;400 000;
PQNTBASE;10512260;Lait et crème de lait, en poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses > 1,5 %, en emballages immédiats d'un contenu net > 2,5 kg;EU27TOTALS_2020;Jan.-Dec. 2017;30 000 000;
PQNTBASE;10513030;Beurres d'une teneur en poids de matières grasses <= 85 %;EU27TOTALS_2020;Jan.-Dec. 2017;60 000 000;
PQNTBASE;10513050;Beurres d'une teneur en poids de matières grasses > 85 % et autres matières grasses provenant du lait (à l'exclusion des pâtes à tartiner laitières d'une teneur en poids de matières grasses < 80 %);EU27TOTALS_2020;Jan.-Dec. 2017;40 000 000;
PQNTBASE;10513070;Pâtes à tartiner laitières d'une teneur en poids de matières grasses < 80 %;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10514030;Fromages non affinés (fromages frais), y compris le fromage de lactosérum et la caillebotte;EU27TOTALS_2020;Jan.-Dec. 2017;80 000 000;
PQNTBASE;10514050;Fromages râpés, en poudre et à pâtes persillées, autres fromages non transformés (à l'exclusion des fromages frais, du fromage de lactosérum et de la caillebotte);EU27TOTALS_2020;Jan.-Dec. 2017;4 000 000 000;
PQNTBASE;10514070;Fromages fondus (à l'exclusion des fromages râpés ou en poudre);EU27TOTALS_2020;Jan.-Dec. 2017;50 000 000;
PQNTBASE;10515104;Lait concentré non sucré;EU27TOTALS_2020;Jan.-Dec. 2017;4 000 000;
PQNTBASE;10515108;Lait concentré sucré;EU27TOTALS_2020;Jan.-Dec. 2017;4 000 000;
PQNTBASE;10515241;Lait caillé, crème caillée, yoghourts et autres produits fermentés;EU27TOTALS_2020;Jan.-Dec. 2017;20 000 000;
PQNTBASE;10515245;Yaourts à boire aromatisés et laits acidifiés (lait caillé, crème caillée, yoghourts et autres produits fermentés aromatisés ou additionnés de fruits ou de cacao);EU27TOTALS_2020;Jan.-Dec. 2017;80 000;
PQNTBASE;10515263;Babeurre en poudre;EU27TOTALS_2020;Jan.-Dec. 2017;800 000;
PQNTBASE;10515265;Babeurre;EU27TOTALS_2020;Jan.-Dec. 2017;9 000 000;
PQNTBASE;10515300;Caséines et caséinates;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10515400;Lactose et sirop de lactose, y compris le lactose chimiquement pur;EU27TOTALS_2020;Jan.-Dec. 2017;4 000 000;
PQNTBASE;10515530;Lactosérum et lactosérum modifié, en poudre, granulés ou sous une autre forme solide, concentrés ou non, avec ou sans addition de sucre;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10515560;Lactosérum et lactosérum modifié, liquides ou sous forme de pâte, concentrés ou non, avec ou sans addition de sucre;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10515600;Produits consistant en composants naturels du lait n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10521000;Glaces et sorbets, y compris sous forme de sucettes (à l'exclusion des mélanges et bases pour la fabrication de glaces);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10611100;Riz décortiqué (cargo ou brun);EU27TOTALS_2020;Jan.-Dec. 2017;300 000;
PQNTBASE;10611230;Riz semi-blanchi ou blanchi, même poli ou glacé;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;10611250;Riz en brisures;EU27TOTALS_2020;Jan.-Dec. 2017;30 000 000;
PQNTBASE;10612100;Farines de froment (blé) ou de méteil;EU27TOTALS_2020;Jan.-Dec. 2017;50 000 000;
